id,title,classification_x,creator_type,status,creators,url_clean,target_url,rationale,enacted_name,bill_id,classification_y,total_votes,agree,disagree,abstain,no_vote,absent,others,party_votes_json,category,sub_category,sub_category_custom
ace7270a-ea29-428f-a16c-1e41c5117126,ร่างพระราชบัญญัติส่งเสริมการลดก๊าซเรือนกระจกและคาร์บอนเครดิต พ.ศ. ....,NORMAL_BILL,POLITICIAN,IN_PROGRESS,"[{'name': 'ประวิตร วงษ์สุวรรณ', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคพลังประชารัฐ', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'พลังประชารัฐ', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'หัวหน้าพรรคพลังประชารัฐ', 'role': 'หัวหน้าพรรคการเมือง', 'organizations': [{'name': 'พลังประชารัฐ', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}, {'posts': [{'label': 'รองนายกรัฐมนตรี ครม. คณะที่ 62', 'role': 'รองนายกรัฐมนตรี', 'organizations': [{'name': 'คณะรัฐมนตรี คณะที่ 62', 'classification': 'CABINET'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=490&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=490&FLAG=VIEW,"ให้มีกฎหมายว่าด้วยการส่งเสริมการลดก๊าซเรือนกระจกและคาร์บอนเครดิต เนื่องจากประเทศไทย
ได้เข้าร่วมเป็นภาคีความตกลงปารีสตามกรอบอนุสัญญาสหประชาชาติว่าด้วยการเปลี่ยนแปลง
สภาพภูมิอากาศ เมื่อวันที่ ๒๑ กันยายน ๒๕๕๙ และได้แสดงเจตจำนงที่จะขับเคลื่อนเศรษฐกิจ
ให้มีความยั่งยืนโดยบรรลุเป้าหมายความเป็นกลางทางคาร์บอนและปล่อยก๊าซเรือนกระจกสุทธิ
เป็นศูนย์ จึงจำเป็นต้องมีกลไกภาคบังคับและส่งเสริมที่เข้มงวดเพื่อลดปริมาณการปล่อยก๊าซ
เรือนกระจกให้ได้ตามเป้าหมายที่กำหนด ยกระดับความสามารถในการปรับตัว ฟื้นตัว สร้าง
ภูมิคุ้มกันให้ประเทศจากการเปลี่ยนแปลงสภาพภูมิอากาศ สร้างรายได้ใหม่จากกลไกราคา
คาร์บอน และผลักดันให้เกิดการลงทุนในธุรกิจคาร์บอนต่ำ ซึ่งกฎหมายที่ใช้บังคับอยู่ในปัจจุบัน
ยังไม่สามารถครอบคลุมการดำเนินการดังกล่าวได้ จึงจำเป็นต้องตราพระราชบัญญัตินี้",,,,,,,,,,,,หมวดทรัพยากรธรรมชาติและสิ่งแวดล้อม,หมวดทรัพยากรธรรมชาติและสิ่งแวดล้อม,
a97deecf-3ffa-4068-ab42-7acc77b059b5,ร่างพระราชบัญญัติกำหนดแผนและขั้นตอนการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น (ฉบับที่ ..) พ.ศ. ....,NORMAL_BILL,POLITICIAN,REJECTED,"[{'name': 'วรภพ วิริยะโรจน์', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคอนาคตใหม่', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'อนาคตใหม่', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 25', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 25', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=374&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=374&FLAG=VIEW,"แก้ไขเพิ่มเติมกฎหมายว่าด้วยการกำหนดแผนและขั้นตอนการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น โดยแก้ไขเพิ่มเติมอำนาจหน้าที่ของคณะกรรมการการกระจายอำนาจให้มีอำนาจในการกำหนดมาตรฐานขั้นต่ำของบริการสาธารณะที่องค์กรปกครองส่วนท้องถิ่นต้องจัดทำ และ
มีอำนาจกำหนดหลักเกณฑ์วินัยการเงินการคลังขององค์กรปกครองส่วนท้องถิ่นในการกู้เงินและออกพันธบัตร ยกเลิกการกำหนดเฉพาะเจาะจงอำนาจหน้าที่ในการจัดระบบการบริการสาธารณะของท้องถิ่น ให้ท้องถิ่นจัดระบบการบริการสาธารณะได้ทั้งหมดกำหนดเพียงสิ่งที่ห้ามทำ แก้ไขเพิ่มเติมอำนาจและหน้าที่ขององค์กรปกครองส่วนท้องถิ่น เพื่อให้องค์กรปกครองส่วนท้องถิ่นสามารถร้องขอหรือร่วมมือกันดำเนินการให้รัฐ องค์กรปกครองส่วนท้องถิ่นอื่นหรือเอกชนดำเนินการตามอำนาจและหน้าที่ได้ และแก้ไขเพิ่มเติมที่มาของรายได้จากภาษีอากรขององค์กรปกครองส่วนท้องถิ่น สามารถออกข้อบัญญัติจัดเก็บภาษีเองได้",,,,,,,,,,,,หมวดสิ่งมึนเมาและสารสกัด,หมวดสิ่งมึนเมาและสารสกัด,
73c645aa-4957-44fa-a107-aa0146a9bf27,ร่างพระราชบัญญัติการศึกษาแห่งชาติ พ.ศ. ....,NORMAL_BILL,POLITICIAN,IN_PROGRESS,"[{'name': 'พริษฐ์ วัชรสินธุ', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=590&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=590&FLAG=VIEW,"โดยที่การศึกษาเป็นรากฐานสำคัญในการส่งเสริมให้บุคคลพัฒนาได้เต็มตามศักยภาพ
ในการเดินตามเส้นทางที่ตนใฝ่ฝัน รวมถึงในการพัฒนาประเทศและยกระดับคุณภาพชีวิตประชาชน
ทั้งในมิติของการเพิ่มขีดความสามารถในการแข่งขันของประเทศ การสร้างความเสมอภาคทาง
โอกาส และการฟูมฟักวัฒนธรรมประชาธิปไตยในสังคม แนวทางในการพัฒนาการศึกษา
จึงควรมีกฎหมายที่วางหลักการที่สำคัญในการรับประกันสิทธิผู้เรียนในการเข้าถึงการศึกษาที่
มีคุณภาพและสวัสดิการที่ครอบคลุม คุ้มครองสิทธิผู้จัดการศึกษาที่หลากหลายอย่างเสมอภาค
 พัฒนาหลักสูตรให้เท่าทันต่อการเปลี่ยนแปลง วางกลไกในการประกันคุณภาพการศึกษา 
ยกระดับประสิทธิภาพในการทำงานของครู ผู้บริหารสถานศึกษา และบุคลากรทางการศึกษา 
กระตุ้นการผลิตและการใช้ประโยชน์จากเทคโนโลยีเพื่อการศึกษา ปฏิรูปการจัดสรรงบประมาณ
ให้เป็นไปเพื่อประโยชน์ของผู้เรียน สร้างสภาพแวดล้อมที่ปลอดภัยในสถานศึกษา ส่งเสริมการ
เรียนรู้ตลอดชีวิตให้กับคนทุกช่วงวัย วางแนวทางการออกแบบโครงสร้างของหน่วยงานด้าน
การศึกษาให้ทำงานได้อย่างบูรณาการและคล่องตัวโดยลดการปฏิบัติงานที่ซ้ำซ้อน สนับสนุน
การกระจายอำนาจสู่สถานศึกษาโดยตรง พื้นที่ และองค์กรปกครองส่วนท้องถิ่น และเพิ่มการมี
ส่วนร่วมของทุกภาคส่วนในการจัดการศึกษา จึงสมควรมีการปรับปรุงกฎหมายว่าด้วยการศึกษา
แห่งชาติเพื่อเป็นกฎหมายแม่บทในการบริหารและการจัดการศึกษาให้สอดคล้องกับแนวทาง
การบริหารและการจัดการศึกษาในอนาคต",,,,,,,,,,,,หมวดการศึกษาและสังคม,หมวดการศึกษาและสังคม,
64be826d-3123-4a3e-b89b-b2c3f71f0253,ร่างพระราชบัญญัติส่งเสริมและคุ้มครองกลุ่มชาติพันธุ์และชนเผ่าพื้นเมือง พ.ศ. ....,NORMAL_BILL,POLITICIAN,MERGED,"[{'name': 'เลาฟั้ง บัณฑิตเทอดสกุล', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=401&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=401&FLAG=VIEW,"กำหนดให้กลุ่มชาติพันธุ์และชนเผ่าพื้นเมืองที่ได้รับความเสียหาย เช่น การกระทำในลักษณะที่เป็นการเหยียดหยาม สร้างความเกลียดชัง หรือเลือกปฏิบัติโดยไม่เป็นธรรมทางเชื้อชาติ มีสิทธิร้องขอต่อคณะกรรมการให้มีคำสั่งให้ยุติ เพิกถอน หรือห้ามมิให้กระทำการนั้น โดยการร้องขอดังกล่าวไม่เป็นการตัดสิทธิ
ผู้ร้องในอันที่จะฟ้องร้องดำเนินคดีต่อศาลที่มีเขตอำนาจ และให้ศาลมีอำนาจกำหนดค่าเสียหายอย่างอื่นอันมิใช่
ตัวเงินให้แก่กลุ่มชาติพันธุ์ที่ถูกเลือกปฏิบัติโดยไม่เป็นธรรมได้ หากการเลือกปฏิบัติโดยไม่เป็นธรรมต่อกลุ่มชาติพันธุ์นั้นเป็นการกระทำโดยจงใจหรือประมาทเลินเล่ออย่างร้ายแรง ศาลจะกำหนดค่าเสียหายในเชิงลงโทษด้วยก็ได้ 
ซึ่งหลักเกณฑ์ วิธีการ และเงื่อนไขในการร้องขอ การรวบรวมพยานหลักฐาน การไกล่เกลี่ย และการวินิจฉัย 
ให้เป็นไปตามระเบียบที่คณะกรรมการกำหนด ซึ่งคณะกรรมการอาจจัดให้มีคณะอนุกรรมการปฏิบัติหน้าที่แทนได้ ทั้งนี้ องค์ประกอบ คุณสมบัติและลักษณะต้องห้าม การดำรงตำแหน่งและการพ้นจากตำแหน่ง อำนาจหน้าที่ และค่าตอบแทนของคณะอนุกรรมการหรือผู้ไกล่เกลี่ยให้เป็นไปตามที่คณะกรรมการกำหนด",พระราชบัญญัติคุ้มครองและส่งเสริมวิถีชีวิตกลุ่มชาติพันธุ์ พ.ศ. ๒๕๖๘,,,,,,,,,,,หมวดบุคคลและสถานะ,กลุ่มชาติพันธุ์และชนเผ่าพื้นเมือง,
13d20952-547e-4839-8216-3d5baea7f44e,ร่างพระราชบัญญัติถนน พ.ศ. ....,NORMAL_BILL,POLITICIAN,REJECTED,"[{'name': 'สุรเชษฐ์ ประวีณวงศ์วุฒิ', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคอนาคตใหม่', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'อนาคตใหม่', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 25', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 25', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=388&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=388&FLAG=VIEW,ปรับปรุงกฎหมายว่าด้วยทางหลวง กฎหมายว่าด้วยทางหลวงสัมปทาน และกฎหมายว่าด้วยการกำหนดค่าธรรมเนียมการใช้ยานยนตร์บนทางหลวงและสะพาน อีกทั้งกำหนดประเภทและนิยามของถนนแต่ละประเภทให้สอดคล้องกับหลักวิชาการ และจัดสรรอำนาจหน้าที่ในการบริหารจัดการถนนดังกล่าวระหว่างราชการส่วนกลางและราชการส่วนท้องถิ่น,,,,,,,,,,,,หมวดคมนาคมและการขนส่ง,ถนนและทางหลวง,
6ce3c1e7-4eb6-4177-a124-4594861f3c43,ร่างพระราชบัญญัติการขนส่งทางบก (ฉบับที่ ..) พ.ศ. ....,NORMAL_BILL,POLITICIAN,REJECTED,"[{'name': 'สุรเชษฐ์ ประวีณวงศ์วุฒิ', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคอนาคตใหม่', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'อนาคตใหม่', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 25', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 25', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=382&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=382&FLAG=VIEW,"แก้ไขเพิ่มเติมพระราชบัญญัติการขนส่งทางบก พ.ศ. ๒๕๒๒ เพื่อให้เป็นไปตามที่กำหนดไว้ในพระราชบัญญัติกำหนดแผนและขั้นตอนการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น พ.ศ. ๒๕๔๒ 
ซึ่งได้วางหลักการให้การอนุญาตให้จัดตั้งและจัดให้มีสถานีขนส่งผู้โดยสารภายในเขตจังหวัด และการออกใบอนุญาตประกอบการขนส่งในเขตจังหวัด เป็นหนึ่งในภารกิจที่ต้องมีการถ่ายโอนให้แก่คณะกรรมการควบคุมการขนส่งทางบกประจำจังหวัด",,,,,,,,,,,,หมวดคมนาคมและการขนส่ง,การขนส่งทางบก,
8b0e797a-70d1-4cca-816a-25f0ae0f3821,ร่างพระราชบัญญัติยกเลิกประกาศคณะรักษาความสงบแห่งชาติและคำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ พ.ศ. ....,NORMAL_BILL,POLITICIAN,MERGED,"[{'name': 'รังสิมันต์ โรม', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคอนาคตใหม่', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'อนาคตใหม่', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 25', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 25', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=365&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=365&FLAG=VIEW,"เป็นการยกเลิกประกาศคณะรักษาความสงบแห่งชาติและคำสั่งหัวหน้าคณะรักษา
ความสงบแห่งชาติบางฉบับซึ่งเป็นฉบับที่หน่วยงานที่รับผิดชอบหรือที่เกี่ยวข้องเห็นว่าหมดความจำเป็นและ
ไม่เหมาะสมกับกาลปัจจุบัน จำนวน 23 ฉบับ ตามที่ปรากฏในบัญชีแนบท้ายร่างพระราชบัญญัติ
โดยการตราพระราชบัญญัติฉบับนี้ขึ้นเป็นกฎหมายกลางเพื่อยกเลิกประกาศและคำสั่งดังกล่าว 
และกำหนดให้พระราชบัญญัตินี้ใช้บังคับตั้งแต่วันถัดจากวันประกาศในราชกิจจานุเบกษาเป็นต้นไป",พระราชบัญญัติยกเลิกประกาศคณะรักษาความสงบแห่งชาติและคำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติบางฉบับที่หมดความจำเป็นและไม่เหมาะสมกับกาลปัจจุบัน พ.ศ. 2568,,,,,,,,,,,หมวดบุคคลและสถานะ,ประกาศและคำสั่งของคณะรักษาความสงบแห่งชาติ,
1d68aecc-3c75-4c83-8c82-572971734949,ร่างพระราชบัญญัติการอำนวยความสะดวกในการพิจารณาอนุญาตและการให้บริการแก่ประชาชน พ.ศ. ....,NORMAL_BILL,POLITICIAN,MERGED,"[{'name': 'วรภพ วิริยะโรจน์', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคอนาคตใหม่', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'อนาคตใหม่', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 25', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 25', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=381&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=381&FLAG=VIEW,ปรับปรุงกฎหมายว่าด้วยการอำนวยความสะดวกในการพิจารณาอนุญาตของทางราชการ เพื่ออำนวยความสะดวกในการพิจารณาอนุญาตและการให้บริการแก่ประชาชน โดยมีการกำหนดระยะเวลาในการดำเนินการในแต่ละขั้นตอน ลดขั้นตอนการอนุญาตที่ไม่จำเป็น มีการนำเทคโนโลยีมาใช้ในขั้นตอนการอนุญาต และการลดการใช้ดุลพินิจของเจ้าหน้าที่ในการอนุมัติและอนุญาต ซึ่งจะเป็นการลดภาระของประชาชน และเป็นผลดีต่อการเพิ่มขีดความสามารถในการแข่งขันของประเทศ,,,,,,,,,,,,หมวดเทคโนโลยีและข้อมูล,การอำนวยความสะดวกในการพิจารณาอนุญาตและการให้บริการแก่ประชาชน,
412b842b-6367-485f-8e25-0071971d9051,ร่างพระราชบัญญัติการปฏิรูปที่ดินเพื่อเกษตรกรรม (ฉบับที่ ..) พ.ศ. ....,NORMAL_BILL,POLITICIAN,IN_PROGRESS,"[{'name': 'ทรงยศ รามสูต', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคเพื่อไทย', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'เพื่อไทย', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=622&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=622&FLAG=VIEW,"แก้ไขเพิ่มเติมพระราชบัญญัติการปฏิรูปที่ดินเพื่อเกษตรกรรม พ.ศ. ๒๕๑๘ ดังต่อไปนี้
(๑) แก้ไขเพิ่มเติมบทนิยามคำว่า “การปฏิรูปที่ดินเพื่อเกษตรกรรม” “เกษตรกรรม” และ “เกษตรกร” และเพิ่มบทนิยามคำว่า “โฉนดเพื่อเกษตรกรรม” (แก้ไขเพิ่มเติมมาตรา ๔)
(๒) เพิ่มอำนาจหน้าที่ของคณะกรรมการปฏิรูปที่ดินเพื่อเกษตรกรรมในส่วนการกำหนดระเบียบเกี่ยวกับโฉนดเพื่อเกษตรกรรม และการดำเนินการอื่นที่เกี่ยวข้องกับที่ดินตามโฉนดเพื่อเกษตรกรรม 
(เพิ่มมาตรา ๑๙ (๑๓) (๑๔) (๑๕) (๑๖) และ (๑๗))
(๓) เพิ่มอำนาจให้ ส.ป.ก. สามารถนำที่ดินที่อยู่ในเขตปฏิรูปที่ดินที่เป็นสาธารณสมบัติ
ของแผ่นดินซึ่งเป็นที่ดินรกร้างว่างเปล่า หรือที่ดินซึ่งมีผู้เวนคืนหรือทอดทิ้ง หรือกลับมาเป็นของแผ่นดิน
โดยประการอื่นตามกฎหมายที่ดินมาใช้ในการปฏิรูปที่ดินเพื่อเกษตรกรรมได้ (แก้ไขเพิ่มเติมมาตรา ๒๖ (๓))
(๔) เพิ่มอำนาจให้ ส.ป.ก. ในการออกโฉนดเพื่อเกษตรกรรมให้แก่เกษตรกรหรือสถาบันเกษตรกร และให้เกษตรกรและสถาบันเกษตรกรสามารถมีกรรมสิทธิ์ในที่ดินตามโฉนดเพื่อเกษตรกรรมได้ (แก้ไขเพิ่มเติมมาตรา ๓๖ ทวิ)
(๕) เพิ่มบทบัญญัติเกี่ยวกับโฉนดเพื่อเกษตรกรรม (เพิ่มหมวด ๓/๑ โฉนดเพื่อเกษตรกรรม มาตรา ๓๙/๑ มาตรา ๓๙/๒ มาตรา ๓๙/๓ มาตรา ๓๙/๔ มาตรา ๓๙/๕ มาตรา ๓๙/๖ มาตรา ๓๙/๗ และมาตรา ๓๙/๘)",,,,,,,,,,,,หมวดบุคคลและสถานะ,หมวดบุคคลและสถานะ,
94fbce3d-741c-4380-af4d-0f5280c5129e,ร่างพระราชบัญญัติยกเลิกพระราชบัญญัติการรักษาความมั่นคงภายในราชอาณาจักร พ.ศ. 2551 พ.ศ. ....,NORMAL_BILL,POLITICIAN,REJECTED,"[{'name': 'รอมฎอน ปันจอร์', 'memberships': [{'posts': [{'label': 'สมาชิกพรรคประชาชน', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ประชาชน', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สมาชิกพรรคก้าวไกล', 'role': 'สมาชิกพรรคการเมือง', 'organizations': [{'name': 'ก้าวไกล', 'classification': 'POLITICAL_PARTY'}]}]}, {'posts': [{'label': 'สส. ชุดที่ 26', 'role': 'สมาชิกสภาผู้แทนราษฎร', 'organizations': [{'name': 'สภาผู้แทนราษฎร ชุดที่ 26', 'classification': 'HOUSE_OF_REPRESENTATIVE'}]}]}]}]",https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=366&FLAG=VIEW,https://lis.parliament.go.th/index/search_detail.php?SYSTEM_ID=3&DOC_ID=366&FLAG=VIEW,ยกเลิกกฎหมายว่าด้วยการรักษาความม่นคงภายในราชอาณาจักร,,,,,,,,,,,,หมวดศิลปะและเศรษฐกิจสร้างสรรค์,หมวดศิลปะและเศรษฐกิจสร้างสรรค์,
